Iteration, Average Percent Utilization
15805,85.705
15806,85.701
15807,85.695
15808,85.690
15809,85.692
15810,85.684
15811,85.690
15812,85.687
15813,85.688
15814,85.683
15815,85.684
15816,85.673
15817,85.680
15818,85.675
15819,85.671
15820,85.670
15821,85.673
15822,85.679
15823,85.685
15824,85.680
15825,85.674
15826,85.669
15827,85.669
15828,85.667
15829,85.671
15830,85.674
15831,85.671
15832,85.666
15833,85.673
15834,85.677
15835,85.677
15836,85.675
15837,85.672
15838,85.667
15839,85.675
15840,85.673
15841,85.678
15842,85.676
15843,85.677
15844,85.681
15845,85.678
15846,85.676
15847,85.670
15848,85.677
15849,85.680
15850,85.674
15851,85.680
15852,85.677
15853,85.677
15854,85.671
15855,85.673
15856,85.676
15857,85.682
15858,85.676
15859,85.678
15860,85.671
15861,85.677
15862,85.680
15863,85.684
15864,85.676
15865,85.686
15866,85.682
15867,85.684
15868,85.681
15869,85.674
15870,85.669
15871,85.677
15872,85.684
15873,85.688
15874,85.689
15875,85.681
15876,85.678
15877,85.674
15878,85.678
15879,85.685
15880,85.692
15881,85.695
15882,85.687
15883,85.688
15884,85.691
15885,85.684
15886,85.680
15887,85.681
15888,85.682
15889,85.686
15890,85.679
15891,85.684
15892,85.679
15893,85.681
15894,85.673
15895,85.681
15896,85.675
15897,85.673
15898,85.671
15899,85.665
15900,85.663
15901,85.664
15902,85.670
15903,85.672
15904,85.668
15905,85.665
15906,85.664
15907,85.669
15908,85.656
15909,85.662
15910,85.672
15911,85.675
15912,85.674
15913,85.678
15914,85.676
15915,85.674
15916,85.666
15917,85.661
15918,85.670
15919,85.665
15920,85.660
15921,85.665
15922,85.663
15923,85.660
15924,85.657
15925,85.658
15926,85.654
15927,85.658
15928,85.662
15929,85.658
15930,85.661
15931,85.659
15932,85.663
15933,85.663
15934,85.664
15935,85.666
15936,85.661
15937,85.667
15938,85.672
15939,85.679
15940,85.682
15941,85.674
15942,85.683
15943,85.678
15944,85.680
15945,85.684
15946,85.677
15947,85.681
15948,85.682
15949,85.679
15950,85.688
15951,85.695
15952,85.697
15953,85.702
15954,85.707
15955,85.711
15956,85.706
15957,85.705
15958,85.708
15959,85.712
15960,85.707
15961,85.706
15962,85.704
15963,85.706
15964,85.702
15965,85.705
15966,85.694
15967,85.696
15968,85.698
15969,85.703
15970,85.711
15971,85.717
15972,85.724
15973,85.719
15974,85.718
15975,85.721
15976,85.720
15977,85.717
15978,85.719
15979,85.714
15980,85.716
15981,85.719
15982,85.716
15983,85.708
15984,85.711
15985,85.715
15986,85.717
15987,85.721
15988,85.718
15989,85.716
15990,85.708
15991,85.713
15992,85.720
15993,85.715
15994,85.716
15995,85.721
15996,85.719
15997,85.714
15998,85.707
15999,85.715
16000,85.709
16001,85.703
16002,85.698
16003,85.702
16004,85.700
16005,85.707
16006,85.713
16007,85.718
16008,85.726
16009,85.729
16010,85.734
16011,85.737
16012,85.738
16013,85.743
16014,85.748
16015,85.752
16016,85.751
16017,85.747
16018,85.744
16019,85.737
16020,85.734
16021,85.739
16022,85.734
16023,85.736
16024,85.732
16025,85.726
16026,85.720
16027,85.719
16028,85.720
16029,85.718
16030,85.724
16031,85.728
16032,85.721
16033,85.716
16034,85.714
16035,85.722
16036,85.725
16037,85.720
16038,85.716
16039,85.722
16040,85.718
16041,85.714
16042,85.718
16043,85.724
16044,85.728
16045,85.722
16046,85.719
16047,85.716
16048,85.715
16049,85.720
16050,85.717
16051,85.720
16052,85.718
16053,85.716
16054,85.717
16055,85.719
16056,85.727
16057,85.723
16058,85.727
16059,85.724
16060,85.719
16061,85.720
16062,85.715
16063,85.709
16064,85.715
16065,85.721
16066,85.725
16067,85.715
16068,85.713
16069,85.712
16070,85.712
16071,85.720
16072,85.727
16073,85.729
16074,85.731
16075,85.722
16076,85.730
16077,85.731
16078,85.725
16079,85.721
16080,85.723
16081,85.725
16082,85.730
16083,85.731
16084,85.732
16085,85.733
16086,85.732
16087,85.733
16088,85.737
16089,85.734
16090,85.732
16091,85.729
16092,85.732
16093,85.729
16094,85.730
16095,85.733
16096,85.734
16097,85.733
16098,85.729
16099,85.732
16100,85.734
16101,85.733
16102,85.738
16103,85.734
16104,85.730
16105,85.731
16106,85.727
16107,85.731
16108,85.728
16109,85.725
16110,85.722
16111,85.726
16112,85.731
16113,85.736
16114,85.741
16115,85.743
16116,85.744
16117,85.738
16118,85.742
16119,85.744
16120,85.746
16121,85.741
16122,85.744
16123,85.744
16124,85.745
16125,85.748
16126,85.748
16127,85.744
16128,85.740
16129,85.735
16130,85.732
16131,85.727
16132,85.727
16133,85.733
16134,85.729
16135,85.733
16136,85.722
16137,85.732
16138,85.726
16139,85.727
16140,85.725
16141,85.727
16142,85.728
16143,85.725
16144,85.722
16145,85.730
16146,85.726
16147,85.725
16148,85.722
16149,85.724
16150,85.718
16151,85.716
16152,85.722
16153,85.716
16154,85.712
16155,85.708
16156,85.701
16157,85.706
16158,85.706
16159,85.702
16160,85.702
16161,85.705
16162,85.707
16163,85.701
16164,85.702
16165,85.696
16166,85.697
16167,85.703
16168,85.707
16169,85.704
16170,85.699
16171,85.703
16172,85.710
16173,85.714
16174,85.719
16175,85.714
16176,85.721
16177,85.726
16178,85.720
16179,85.716
16180,85.723
16181,85.719
16182,85.716
16183,85.712
16184,85.707
16185,85.711
16186,85.709
16187,85.712
16188,85.706
16189,85.707
16190,85.711
16191,85.709
16192,85.707
16193,85.704
16194,85.707
16195,85.713
16196,85.715
16197,85.721
16198,85.718
16199,85.713
16200,85.718
16201,85.722
16202,85.717
16203,85.715
16204,85.711
16205,85.718
16206,85.715
16207,85.721
16208,85.708
16209,85.710
16210,85.712
16211,85.724
16212,85.719
16213,85.725
16214,85.730
16215,85.734
16216,85.732
16217,85.725
16218,85.726
16219,85.727
16220,85.721
16221,85.715
16222,85.718
16223,85.715
16224,85.711
16225,85.715
16226,85.711
16227,85.711
16228,85.715
16229,85.715
16230,85.721
16231,85.724
16232,85.726
16233,85.727
16234,85.722
16235,85.729
16236,85.733
16237,85.728
16238,85.732
16239,85.727
16240,85.725
16241,85.720
16242,85.721
16243,85.724
16244,85.717
16245,85.725
16246,85.729
16247,85.726
16248,85.719
16249,85.723
16250,85.725
16251,85.723
16252,85.727
16253,85.723
16254,85.720
16255,85.714
16256,85.718
16257,85.714
16258,85.719
16259,85.724
16260,85.717
16261,85.721
16262,85.726
16263,85.729
16264,85.732
16265,85.734
16266,85.727
16267,85.734
16268,85.733
16269,85.729
16270,85.727
16271,85.725
16272,85.726
16273,85.728
16274,85.723
16275,85.726
16276,85.731
16277,85.735
16278,85.738
16279,85.727
16280,85.727
16281,85.733
16282,85.734
16283,85.741
16284,85.733
16285,85.740
16286,85.732
16287,85.737
16288,85.735
16289,85.733
16290,85.739
16291,85.734
16292,85.728
16293,85.732
16294,85.738
16295,85.735
16296,85.739
16297,85.742
16298,85.743
16299,85.739
16300,85.737
16301,85.740
16302,85.734
16303,85.730
16304,85.727
16305,85.723
16306,85.718
16307,85.714
16308,85.711
16309,85.718
16310,85.722
16311,85.728
16312,85.735
16313,85.732
16314,85.725
16315,85.728
16316,85.722
16317,85.723
16318,85.724
16319,85.719
16320,85.724
16321,85.722
16322,85.719
16323,85.716
16324,85.720
16325,85.717
16326,85.718
16327,85.714
16328,85.714
16329,85.702
16330,85.713
16331,85.716
16332,85.720
16333,85.713
16334,85.717
16335,85.721
16336,85.719
16337,85.725
16338,85.722
16339,85.717
16340,85.715
16341,85.720
16342,85.717
16343,85.718
16344,85.718
16345,85.718
16346,85.712
16347,85.713
16348,85.715
16349,85.719
16350,85.722
16351,85.715
16352,85.720
16353,85.715
16354,85.716
16355,85.721
16356,85.719
16357,85.715
16358,85.716
16359,85.713
16360,85.717
16361,85.720
16362,85.716
16363,85.711
16364,85.706
16365,85.712
16366,85.717
16367,85.711
16368,85.708
16369,85.708
16370,85.711
16371,85.706
16372,85.702
16373,85.707
16374,85.710
16375,85.710
16376,85.711
16377,85.708
16378,85.707
16379,85.703
16380,85.703
16381,85.700
16382,85.705
16383,85.700
16384,85.702
16385,85.698
16386,85.702
16387,85.700
16388,85.703
16389,85.711
16390,85.714
16391,85.711
16392,85.714
16393,85.714
16394,85.715
16395,85.716
16396,85.720
16397,85.715
16398,85.712
16399,85.718
16400,85.718
16401,85.713
16402,85.712
16403,85.719
16404,85.715
16405,85.722
16406,85.719
16407,85.723
16408,85.718
16409,85.724
16410,85.725
16411,85.731
16412,85.729
16413,85.722
16414,85.726
16415,85.721
16416,85.725
16417,85.729
16418,85.731
16419,85.736
16420,85.731
16421,85.732
16422,85.736
16423,85.744
16424,85.749
16425,85.742
16426,85.749
16427,85.744
16428,85.739
16429,85.735
16430,85.732
16431,85.729
16432,85.733
16433,85.734
16434,85.733
16435,85.731
16436,85.735
16437,85.727
16438,85.731
16439,85.721
16440,85.729
16441,85.726
16442,85.723
16443,85.726
16444,85.732
16445,85.730
16446,85.734
16447,85.730
16448,85.728
16449,85.723
16450,85.720
16451,85.716
16452,85.717
16453,85.720
16454,85.715
16455,85.718
16456,85.724
16457,85.730
16458,85.723
16459,85.732
16460,85.728
16461,85.731
16462,85.734
16463,85.738
16464,85.733
16465,85.738
16466,85.734
16467,85.726
16468,85.724
16469,85.721
16470,85.725
16471,85.729
16472,85.729
16473,85.737
16474,85.738
16475,85.742
16476,85.745
16477,85.749
16478,85.752
16479,85.758
16480,85.755
16481,85.747
16482,85.757
16483,85.749
16484,85.751
16485,85.748
16486,85.750
16487,85.747
16488,85.748
16489,85.743
16490,85.737
16491,85.727
16492,85.726
16493,85.728
16494,85.718
16495,85.722
16496,85.722
16497,85.719
16498,85.716
16499,85.719
16500,85.727
16501,85.723
16502,85.716
16503,85.719
16504,85.721
16505,85.719
16506,85.725
16507,85.732
16508,85.734
16509,85.737
16510,85.735
16511,85.742
16512,85.738
16513,85.736
16514,85.742
16515,85.743
16516,85.748
16517,85.740
16518,85.745
16519,85.743
16520,85.743
16521,85.737
16522,85.734
16523,85.730
16524,85.734
16525,85.736
16526,85.741
16527,85.734
16528,85.731
16529,85.735
16530,85.732
16531,85.736
16532,85.742
16533,85.736
16534,85.733
16535,85.728
16536,85.736
16537,85.730
16538,85.733
16539,85.738
16540,85.728
16541,85.735
16542,85.733
16543,85.734
16544,85.739
16545,85.732
16546,85.733
16547,85.740
16548,85.743
16549,85.744
16550,85.746
16551,85.743
16552,85.738
16553,85.732
16554,85.727
16555,85.723
16556,85.720
16557,85.717
16558,85.718
16559,85.720
16560,85.712
16561,85.718
16562,85.722
16563,85.722
16564,85.721
16565,85.721
16566,85.722
16567,85.721
16568,85.722
16569,85.727
16570,85.727
16571,85.735
16572,85.737
16573,85.739
16574,85.744
16575,85.737
16576,85.734
16577,85.726
16578,85.722
16579,85.726
16580,85.723
16581,85.721
16582,85.715
16583,85.713
16584,85.715
16585,85.710
16586,85.704
16587,85.702
16588,85.703
16589,85.711
16590,85.711
16591,85.714
16592,85.714
16593,85.714
16594,85.719
16595,85.715
16596,85.710
16597,85.712
16598,85.706
16599,85.707
16600,85.708
16601,85.702
16602,85.714
16603,85.710
16604,85.717
16605,85.705
16606,85.711
16607,85.707
16608,85.709
16609,85.720
16610,85.717
16611,85.722
16612,85.716
16613,85.712
16614,85.714
16615,85.715
16616,85.708
16617,85.712
16618,85.714
16619,85.719
16620,85.713
16621,85.722
16622,85.720
16623,85.725
16624,85.731
16625,85.725
16626,85.726
16627,85.731
16628,85.733
16629,85.731
16630,85.733
16631,85.738
16632,85.739
16633,85.742
16634,85.738
16635,85.742
16636,85.735
16637,85.731
16638,85.727
16639,85.728
16640,85.730
16641,85.734
16642,85.740
16643,85.741
16644,85.742
16645,85.745
16646,85.738
16647,85.746
16648,85.747
16649,85.750
16650,85.751
16651,85.751
16652,85.747
16653,85.747
16654,85.738
16655,85.736
16656,85.734
16657,85.724
16658,85.721
16659,85.725
16660,85.723
16661,85.723
16662,85.727
16663,85.730
16664,85.727
16665,85.737
16666,85.744
16667,85.741
16668,85.734
16669,85.739
16670,85.733
16671,85.730
16672,85.737
16673,85.732
16674,85.731
16675,85.728
16676,85.723
16677,85.716
16678,85.720
16679,85.718
16680,85.717
16681,85.712
16682,85.711
16683,85.707
16684,85.700
16685,85.706
16686,85.710
16687,85.715
16688,85.720
16689,85.722
16690,85.730
16691,85.730
16692,85.731
16693,85.735
16694,85.733
16695,85.739
16696,85.744
16697,85.743
16698,85.739
16699,85.743
16700,85.739
16701,85.747
16702,85.742
16703,85.750
16704,85.745
16705,85.746
16706,85.741
16707,85.743
16708,85.738
16709,85.744
16710,85.747
16711,85.742
16712,85.747
16713,85.749
16714,85.755
16715,85.760
16716,85.749
16717,85.758
16718,85.751
16719,85.747
16720,85.752
16721,85.753
16722,85.747
16723,85.745
16724,85.752
16725,85.747
16726,85.743
16727,85.748
16728,85.742
16729,85.747
16730,85.743
16731,85.740
16732,85.743
16733,85.740
16734,85.728
16735,85.739
16736,85.744
16737,85.749
16738,85.753
16739,85.755
16740,85.752
16741,85.756
16742,85.746
16743,85.743
16744,85.752
16745,85.750
16746,85.755
16747,85.758
16748,85.765
16749,85.770
16750,85.775
16751,85.775
16752,85.769
16753,85.764
16754,85.771
16755,85.774
16756,85.770
16757,85.764
16758,85.770
16759,85.769
16760,85.765
16761,85.762
16762,85.751
16763,85.761
16764,85.766
16765,85.764
16766,85.767
16767,85.771
16768,85.772
16769,85.769
16770,85.774
16771,85.772
16772,85.764
16773,85.767
16774,85.760
16775,85.761
16776,85.762
16777,85.764
16778,85.758
16779,85.760
16780,85.761
16781,85.759
16782,85.753
16783,85.750
16784,85.752
16785,85.759
16786,85.752
16787,85.754
16788,85.757
16789,85.758
16790,85.755
16791,85.758
16792,85.758
16793,85.754
16794,85.758
16795,85.761
16796,85.766
16797,85.773
16798,85.767
16799,85.766
16800,85.759
16801,85.756
16802,85.760
16803,85.764
16804,85.762
16805,85.764
16806,85.766
16807,85.759
16808,85.757
16809,85.752
16810,85.750
16811,85.751
16812,85.756
16813,85.762
16814,85.759
16815,85.757
16816,85.759
16817,85.754
16818,85.758
16819,85.763
16820,85.769
16821,85.772
16822,85.776
16823,85.770
16824,85.767
16825,85.774
16826,85.776
16827,85.770
16828,85.777
16829,85.772
16830,85.774
16831,85.777
16832,85.777
16833,85.781
16834,85.770
16835,85.768
16836,85.766
16837,85.767
16838,85.767
16839,85.766
16840,85.773
16841,85.777
16842,85.779
16843,85.780
16844,85.784
16845,85.791
16846,85.788
16847,85.786
16848,85.783
16849,85.786
16850,85.787
16851,85.790
16852,85.784
16853,85.787
16854,85.792
16855,85.797
16856,85.792
16857,85.795
16858,85.800
16859,85.792
16860,85.803
16861,85.798
16862,85.801
16863,85.802
16864,85.795
16865,85.795
16866,85.798
16867,85.803
16868,85.798
16869,85.803
16870,85.799
16871,85.802
16872,85.807
16873,85.809
16874,85.808
16875,85.806
16876,85.808
16877,85.810
16878,85.807
16879,85.799
16880,85.794
16881,85.798
16882,85.795
16883,85.804
16884,85.797
16885,85.795
16886,85.791
16887,85.796
16888,85.798
16889,85.795
16890,85.802
16891,85.804
16892,85.800
16893,85.805
16894,85.800
16895,85.805
16896,85.802
16897,85.802
16898,85.806
16899,85.802
16900,85.804
16901,85.796
16902,85.795
16903,85.795
16904,85.803
16905,85.796
16906,85.792
16907,85.798
16908,85.793
16909,85.793
16910,85.795
16911,85.790
16912,85.795
16913,85.799
16914,85.795
16915,85.798
16916,85.794
16917,85.796
16918,85.801
16919,85.802
16920,85.807
16921,85.799
16922,85.807
16923,85.809
16924,85.813
16925,85.818
16926,85.816
16927,85.816
16928,85.810
16929,85.805
16930,85.807
16931,85.798
16932,85.796
16933,85.799
16934,85.801
16935,85.805
16936,85.813
16937,85.810
16938,85.809
16939,85.810
16940,85.806
16941,85.811
16942,85.808
16943,85.812
16944,85.805
16945,85.810
16946,85.814
16947,85.816
16948,85.808
16949,85.806
16950,85.810
16951,85.812
16952,85.809
16953,85.806
16954,85.811
16955,85.809
16956,85.812
16957,85.805
16958,85.811
16959,85.814
16960,85.806
16961,85.808
16962,85.812
16963,85.818
16964,85.816
16965,85.820
16966,85.820
16967,85.815
16968,85.820
16969,85.820
16970,85.814
16971,85.811
16972,85.812
16973,85.809
16974,85.803
16975,85.808
16976,85.798
16977,85.802
16978,85.807
16979,85.810
16980,85.813
16981,85.811
16982,85.817
16983,85.824
16984,85.828
16985,85.826
16986,85.832
16987,85.830
16988,85.827
16989,85.830
16990,85.835
16991,85.834
16992,85.830
16993,85.825
16994,85.820
16995,85.815
16996,85.811
16997,85.816
16998,85.814
16999,85.811
17000,85.807
17001,85.810
17002,85.810
17003,85.813
17004,85.807
17005,85.806
17006,85.812
17007,85.816
17008,85.810
17009,85.811
17010,85.813
17011,85.816
17012,85.814
17013,85.815
17014,85.818
17015,85.821
17016,85.826
17017,85.829
17018,85.831
17019,85.836
17020,85.829
17021,85.825
17022,85.822
17023,85.828
17024,85.830
17025,85.826
17026,85.830
17027,85.829
17028,85.833
17029,85.828
17030,85.829
17031,85.834
17032,85.831
17033,85.828
17034,85.831
17035,85.824
17036,85.823
17037,85.817
17038,85.818
17039,85.818
17040,85.816
17041,85.822
17042,85.822
17043,85.826
17044,85.830
17045,85.823
17046,85.825
17047,85.822
17048,85.822
17049,85.826
17050,85.823
17051,85.822
17052,85.826
17053,85.830
17054,85.826
17055,85.831
17056,85.828
17057,85.823
17058,85.824
17059,85.813
17060,85.815
17061,85.825
17062,85.830
17063,85.835
17064,85.827
17065,85.826
17066,85.830
17067,85.835
17068,85.838
17069,85.841
17070,85.843
17071,85.843
17072,85.838
17073,85.842
17074,85.839
17075,85.831
17076,85.829
17077,85.838
17078,85.839
17079,85.833
17080,85.840
17081,85.832
17082,85.838
17083,85.840
17084,85.835
17085,85.837
17086,85.830
17087,85.835
17088,85.836
17089,85.829
17090,85.833
17091,85.831
17092,85.827
17093,85.829
17094,85.823
17095,85.820
17096,85.817
17097,85.814
17098,85.811
17099,85.814
17100,85.818
17101,85.815
17102,85.813
17103,85.810
17104,85.814
17105,85.821
17106,85.822
17107,85.827
17108,85.825
17109,85.820
17110,85.819
17111,85.825
17112,85.817
17113,85.820
17114,85.816
17115,85.810
17116,85.808
17117,85.809
17118,85.816
17119,85.819
17120,85.821
17121,85.826
17122,85.823
17123,85.819
17124,85.820
17125,85.821
17126,85.815
17127,85.814
17128,85.806
17129,85.803
17130,85.809
17131,85.804
17132,85.800
17133,85.807
17134,85.813
17135,85.808
17136,85.809
17137,85.803
17138,85.805
17139,85.809
17140,85.798
17141,85.802
17142,85.806
17143,85.813
17144,85.810
17145,85.812
17146,85.808
17147,85.814
17148,85.809
17149,85.811
17150,85.811
17151,85.815
17152,85.808
17153,85.815
17154,85.813
17155,85.807
17156,85.802
17157,85.797
17158,85.794
17159,85.798
17160,85.796
17161,85.793
17162,85.788
17163,85.787
17164,85.782
17165,85.784
17166,85.792
17167,85.787
17168,85.786
17169,85.785
17170,85.790
17171,85.796
17172,85.803
17173,85.801
17174,85.808
17175,85.797
17176,85.798
17177,85.806
17178,85.800
17179,85.807
17180,85.802
17181,85.794
17182,85.796
17183,85.794
17184,85.793
17185,85.791
17186,85.798
17187,85.802
17188,85.796
17189,85.788
17190,85.789
17191,85.785
17192,85.792
17193,85.787
17194,85.793
17195,85.799
17196,85.800
17197,85.796
17198,85.790
17199,85.787
17200,85.790
17201,85.785
17202,85.785
17203,85.784
17204,85.780
17205,85.787
17206,85.789
17207,85.786
17208,85.790
17209,85.787
17210,85.781
17211,85.787
17212,85.788
17213,85.792
17214,85.793
17215,85.784
17216,85.791
17217,85.792
17218,85.798
17219,85.795
17220,85.801
17221,85.794
17222,85.799
17223,85.791
17224,85.794
17225,85.791
17226,85.792
17227,85.796
17228,85.800
17229,85.794
17230,85.793
17231,85.791
17232,85.792
17233,85.787
17234,85.778
17235,85.786
17236,85.792
17237,85.788
17238,85.792
17239,85.796
17240,85.800
17241,85.804
17242,85.806
17243,85.807
17244,85.804
17245,85.801
17246,85.800
17247,85.798
17248,85.794
17249,85.797
17250,85.801
17251,85.801
17252,85.804
17253,85.810
17254,85.817
17255,85.821
17256,85.814
17257,85.810
17258,85.813
17259,85.811
17260,85.813
17261,85.811
17262,85.808
17263,85.815
17264,85.811
17265,85.816
17266,85.812
17267,85.813
17268,85.814
17269,85.815
17270,85.819
17271,85.814
17272,85.815
17273,85.809
17274,85.814
17275,85.808
17276,85.804
17277,85.805
17278,85.802
17279,85.791
17280,85.798
17281,85.804
17282,85.808
17283,85.812
17284,85.804
17285,85.807
17286,85.805
17287,85.808
17288,85.803
17289,85.804
17290,85.809
17291,85.811
17292,85.813
17293,85.806
17294,85.814
17295,85.817
17296,85.816
17297,85.813
17298,85.818
17299,85.814
17300,85.818
17301,85.820
17302,85.816
17303,85.813
17304,85.818
17305,85.816
17306,85.820
17307,85.822
17308,85.825
17309,85.831
17310,85.825
17311,85.827
17312,85.830
17313,85.825
17314,85.820
17315,85.823
17316,85.828
17317,85.824
17318,85.826
17319,85.833
17320,85.827
17321,85.834
17322,85.826
17323,85.824
17324,85.830
17325,85.829
17326,85.826
17327,85.828
17328,85.833
17329,85.835
17330,85.837
17331,85.830
17332,85.831
17333,85.832
17334,85.830
17335,85.831
17336,85.827
17337,85.834
17338,85.836
17339,85.831
17340,85.826
17341,85.829
17342,85.824
17343,85.826
17344,85.829
17345,85.832
17346,85.828
17347,85.824
17348,85.822
17349,85.821
17350,85.826
17351,85.820
17352,85.823
17353,85.824
17354,85.826
17355,85.827
17356,85.824
17357,85.830
17358,85.826
17359,85.815
17360,85.818
17361,85.829
17362,85.833
17363,85.835
17364,85.831
17365,85.828
17366,85.830
17367,85.826
17368,85.822
17369,85.827
17370,85.831
17371,85.825
17372,85.824
17373,85.824
17374,85.825
17375,85.828
17376,85.824
17377,85.822
17378,85.826
17379,85.828
17380,85.826
17381,85.815
17382,85.813
17383,85.817
17384,85.815
17385,85.822
17386,85.821
17387,85.819
17388,85.823
17389,85.823
17390,85.814
17391,85.818
17392,85.821
17393,85.826
17394,85.835
17395,85.838
17396,85.842
17397,85.846
17398,85.850
17399,85.842
17400,85.840
17401,85.835
17402,85.844
17403,85.839
17404,85.837
17405,85.843
17406,85.846
17407,85.840
17408,85.842
17409,85.833
17410,85.838
17411,85.844
17412,85.838
17413,85.840
17414,85.845
17415,85.847
17416,85.844
17417,85.843
17418,85.844
17419,85.840
17420,85.835
17421,85.840
17422,85.846
17423,85.848
17424,85.844
17425,85.845
17426,85.839
17427,85.846
17428,85.849
17429,85.855
17430,85.852
17431,85.853
17432,85.847
17433,85.855
17434,85.847
17435,85.850
17436,85.844
17437,85.850
17438,85.855
17439,85.854
17440,85.853
17441,85.849
17442,85.852
17443,85.848
17444,85.852
17445,85.845
17446,85.847
17447,85.851
17448,85.852
17449,85.859
17450,85.848
17451,85.852
17452,85.852
17453,85.849
17454,85.859
17455,85.865
17456,85.868
17457,85.861
17458,85.859
17459,85.849
17460,85.852
17461,85.855
17462,85.861
17463,85.854
17464,85.858
17465,85.850
17466,85.853
17467,85.851
17468,85.845
17469,85.846
17470,85.847
17471,85.845
17472,85.850
17473,85.843
17474,85.840
17475,85.846
17476,85.847
17477,85.841
17478,85.837
17479,85.843
17480,85.840
17481,85.835
17482,85.827
17483,85.832
17484,85.830
17485,85.828
17486,85.836
17487,85.834
17488,85.829
17489,85.824
17490,85.828
17491,85.835
17492,85.829
17493,85.836
17494,85.841
17495,85.845
17496,85.836
17497,85.841
17498,85.838
17499,85.841
17500,85.832
17501,85.841
17502,85.844
17503,85.847
17504,85.843
17505,85.836
17506,85.843
17507,85.836
17508,85.844
17509,85.842
17510,85.838
17511,85.832
17512,85.837
17513,85.837
17514,85.838
17515,85.835
17516,85.830
17517,85.831
17518,85.836
17519,85.839
17520,85.842
17521,85.840
17522,85.844
17523,85.844
17524,85.850
17525,85.848
17526,85.846
17527,85.846
17528,85.844
17529,85.845
17530,85.839
17531,85.836
17532,85.838
17533,85.834
17534,85.837
17535,85.841
17536,85.838
17537,85.843
17538,85.839
17539,85.837
17540,85.840
17541,85.835
17542,85.825
17543,85.832
17544,85.820
17545,85.826
17546,85.823
17547,85.828
17548,85.823
17549,85.830
17550,85.833
17551,85.839
17552,85.841
17553,85.833
17554,85.836
17555,85.835
17556,85.837
17557,85.839
17558,85.832
17559,85.831
17560,85.832
17561,85.838
17562,85.843
17563,85.845
17564,85.841
17565,85.847
17566,85.847
17567,85.842
17568,85.845
17569,85.850
17570,85.848
17571,85.840
17572,85.849
17573,85.845
17574,85.848
17575,85.849
17576,85.852
17577,85.850
17578,85.847
17579,85.845
17580,85.837
17581,85.834
17582,85.832
17583,85.833
17584,85.835
17585,85.833
17586,85.835
17587,85.838
17588,85.837
17589,85.835
17590,85.844
17591,85.838
17592,85.838
17593,85.842
17594,85.830
17595,85.831
17596,85.832
17597,85.838
17598,85.839
17599,85.845
17600,85.843
17601,85.839
17602,85.835
17603,85.834
17604,85.841
17605,85.839
17606,85.841
17607,85.834
17608,85.837
17609,85.839
17610,85.841
17611,85.834
17612,85.829
17613,85.831
17614,85.826
17615,85.827
17616,85.829
17617,85.825
17618,85.825
17619,85.821
17620,85.824
17621,85.816
17622,85.819
17623,85.831
17624,85.836
17625,85.837
17626,85.842
17627,85.844
17628,85.848
17629,85.844
17630,85.842
17631,85.839
17632,85.833
17633,85.832
17634,85.829
17635,85.827
17636,85.834
17637,85.839
17638,85.833
17639,85.829
17640,85.835
17641,85.830
17642,85.828
17643,85.828
17644,85.827
17645,85.828
17646,85.835
17647,85.834
17648,85.835
17649,85.826
17650,85.833
17651,85.830
17652,85.831
17653,85.825
17654,85.829
17655,85.833
17656,85.833
17657,85.835
17658,85.835
17659,85.841
17660,85.836
17661,85.831
17662,85.829
17663,85.834
17664,85.831
17665,85.827
17666,85.830
17667,85.830
17668,85.834
17669,85.839
17670,85.836
17671,85.841
17672,85.837
17673,85.830
17674,85.832
17675,85.827
17676,85.818
17677,85.825
17678,85.831
17679,85.825
17680,85.831
17681,85.836
17682,85.833
17683,85.830
17684,85.832
17685,85.825
17686,85.822
17687,85.826
17688,85.828
17689,85.824
17690,85.822
17691,85.819
17692,85.815
17693,85.812
17694,85.812
17695,85.815
17696,85.811
17697,85.807
17698,85.812
17699,85.818
17700,85.815
17701,85.816
17702,85.821
17703,85.817
17704,85.813
17705,85.817
17706,85.822
17707,85.825
17708,85.820
17709,85.826
17710,85.830
17711,85.833
17712,85.838
17713,85.834
17714,85.830
17715,85.835
17716,85.838
17717,85.839
17718,85.841
17719,85.844
17720,85.837
17721,85.843
17722,85.840
17723,85.841
17724,85.838
17725,85.841
17726,85.845
17727,85.848
17728,85.843
17729,85.837
17730,85.840
17731,85.839
17732,85.834
17733,85.835
17734,85.836
17735,85.831
17736,85.826
17737,85.826
17738,85.831
17739,85.829
17740,85.835
17741,85.836
17742,85.834
17743,85.839
17744,85.840
17745,85.843
17746,85.837
17747,85.832
17748,85.830
17749,85.827
17750,85.822
17751,85.825
17752,85.830
17753,85.834
17754,85.837
17755,85.841
17756,85.844
17757,85.842
17758,85.849
17759,85.846
17760,85.847
17761,85.849
17762,85.843
17763,85.840
17764,85.832
17765,85.836
17766,85.832
17767,85.828
17768,85.825
17769,85.823
17770,85.819
17771,85.817
17772,85.820
17773,85.818
17774,85.825
17775,85.817
17776,85.819
17777,85.826
17778,85.829
17779,85.824
17780,85.829
17781,85.831
17782,85.834
17783,85.831
17784,85.828
17785,85.832
17786,85.827
17787,85.824
17788,85.821
17789,85.824
17790,85.822
17791,85.828
17792,85.834
17793,85.833
17794,85.831
17795,85.828
17796,85.829
17797,85.831
17798,85.833
17799,85.834
17800,85.839
17801,85.834
